dataset,dataset_label,player,player_key,source,source_label,source_kind,source_interpretation,target,horizon,n,positive_n,negative_n,positive_avg_return,negative_avg_return,side_edge_pp,positive_hit_rate,negative_hit_rate,positive_avg_drawdown,negative_avg_drawdown,hac_t,hac_p,better_side,abs_side_edge_pp,evidence
tff,TFF Detailed,Non-reportable,non_reportable,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,S&P 500,1w,537,363,174,0.22432834803650026,0.3523497786007534,-0.12802143056425314,60.33057851239669,64.36781609195403,-1.005349165971821,-1.1657864632284753,-0.6216085458368492,0.5341993003164757,negative,0.12802143056425314,none
tff,TFF Detailed,Non-reportable,non_reportable,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,S&P 500,1w,537,376,161,0.2263761411293325,0.3579044891251655,-0.131528347995833,60.63829787234043,63.975155279503106,-1.0005649859103716,-1.1899140195479883,-0.6317641578431571,0.5275409975936345,negative,0.131528347995833,none
tff,TFF Detailed,Non-reportable,non_reportable,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,S&P 500,1w,537,259,278,0.16343656650794694,0.36118698233173535,-0.1977504158237884,59.45945945945946,63.66906474820144,-1.1151546025263677,-1.0034660064575418,-1.1164835913170073,0.2642151900444006,negative,0.1977504158237884,none
tff,TFF Detailed,Non-reportable,non_reportable,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,S&P 500,1w,537,441,96,0.23116474028996783,0.4249625140198425,-0.19379777372987464,62.585034013605444,57.291666666666664,-1.0716925870079697,-0.991376676864701,-0.8248073690019398,0.40948096237934695,negative,0.19379777372987464,none
tff,TFF Detailed,Non-reportable,non_reportable,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,S&P 500,4w,534,360,174,0.9304972654531131,1.3610799545089682,-0.4305826890558552,69.72222222222221,70.11494252873564,-2.558989525389041,-2.3675804560104203,-0.722179029934914,0.4701844142906717,negative,0.4305826890558552,none
tff,TFF Detailed,Non-reportable,non_reportable,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,S&P 500,4w,534,373,161,0.8003768632940605,1.6973065691863145,-0.896929705892254,67.828418230563,74.53416149068323,-2.5931448281595366,-2.272995078151309,-1.5579913626385473,0.11923529564541129,negative,0.896929705892254,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,S&P 500,4w,534,256,278,1.1895473845165876,0.9614489108324991,0.22809847368408853,69.140625,70.50359712230215,-2.504150555602304,-2.4896859217686265,0.470256305785795,0.6381719107608255,positive,0.22809847368408853,none
tff,TFF Detailed,Non-reportable,non_reportable,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,S&P 500,4w,534,441,93,0.951884598280426,1.634686234473262,-0.682801636192836,68.48072562358276,76.34408602150538,-2.584672088663024,-2.079084272962089,-1.149217520106859,0.25046629826699995,negative,0.682801636192836,none
tff,TFF Detailed,Non-reportable,non_reportable,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,S&P 500,13w,525,351,174,3.1984860922483573,3.9029307077371675,-0.7044446154888102,76.06837606837607,78.73563218390804,-5.061629422550376,-3.8085336449747116,-0.4264213856245486,0.6698008209869227,negative,0.7044446154888102,none
tff,TFF Detailed,Non-reportable,non_reportable,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,S&P 500,13w,525,364,161,2.872312216764991,4.697247916912944,-1.824935700147953,74.72527472527473,81.98757763975155,-5.1765647620509485,-3.447498187293396,-1.1717364910148307,0.2413028675793909,negative,1.824935700147953,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,S&P 500,13w,525,247,278,4.3440090268287745,2.6216127046717013,1.7223963221570733,82.18623481781377,72.3021582733813,-4.182922085960619,-5.058039662980248,1.4862177775433192,0.1372215267371415,positive,1.7223963221570733,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,S&P 500,13w,525,434,91,3.053069694262146,5.238970485886479,-2.185900791624333,74.88479262672811,86.81318681318682,-4.909907299490444,-3.3891979512299923,-1.6689590029360053,0.09512550495070951,negative,2.185900791624333,tentative
tff,TFF Detailed,Non-reportable,non_reportable,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,S&P 500,26w,512,338,174,6.555642562499844,7.5048756316016405,-0.9492330691017967,77.2189349112426,85.63218390804597,-7.633955453326686,-4.538805918248672,-0.36655643646488645,0.7139499081914814,negative,0.9492330691017967,none
tff,TFF Detailed,Non-reportable,non_reportable,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,S&P 500,26w,512,351,161,5.965531483087788,8.868037238880868,-2.9025057557930802,75.49857549857549,90.06211180124224,-7.796399277555416,-3.9347392955139004,-1.1156265427960483,0.26458202562292155,negative,2.9025057557930802,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,S&P 500,26w,512,236,276,9.09159158907032,4.985651923924049,4.105939665146272,88.13559322033898,73.18840579710145,-5.654295881530019,-7.375417916516683,2.5928321682040902,0.009518921002799798,positive,4.105939665146272,supported
tff,TFF Detailed,Non-reportable,non_reportable,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,S&P 500,26w,512,425,87,6.32296640827202,9.590745086299131,-3.2677786780271116,78.3529411764706,88.50574712643679,-6.907375665708293,-4.993040403145569,-1.4493988030718783,0.14722624276032667,negative,3.2677786780271116,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,NASDAQ-100,1w,537,363,174,0.3320542154219178,0.5334119422468702,-0.20135772682495234,58.1267217630854,62.643678160919535,-1.3667005186376655,-1.5037241852329348,-0.7678044363942105,0.44260337845358655,negative,0.20135772682495234,none
tff,TFF Detailed,Non-reportable,non_reportable,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,NASDAQ-100,1w,537,376,161,0.3464677198585218,0.5160092887099836,-0.16954156885146182,58.24468085106383,62.732919254658384,-1.3614696107903372,-1.5270044896822135,-0.6640497853750603,0.5066584474512201,negative,0.16954156885146182,none
tff,TFF Detailed,Non-reportable,non_reportable,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,NASDAQ-100,1w,537,259,278,0.27401302670279115,0.5121582166657865,-0.23814518996299539,57.52895752895753,61.51079136690647,-1.4931151785660912,-1.3346887239114589,-1.0527804327163774,0.2924416349639114,negative,0.23814518996299539,none
tff,TFF Detailed,Non-reportable,non_reportable,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,NASDAQ-100,1w,537,441,96,0.39878867754639413,0.390453659907831,0.008335017638563147,60.544217687074834,55.208333333333336,-1.3994765944538607,-1.4644908160609436,0.027250002554227326,0.9782603342240338,positive,0.008335017638563147,none
tff,TFF Detailed,Non-reportable,non_reportable,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,NASDAQ-100,4w,534,360,174,1.366368849231028,2.0012374109092232,-0.6348685616781953,65.83333333333333,72.41379310344827,-3.2706550023351624,-2.961805220567285,-0.8273750276696412,0.4080245302679283,negative,0.6348685616781953,none
tff,TFF Detailed,Non-reportable,non_reportable,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,NASDAQ-100,4w,534,373,161,1.2103037869004052,2.4140669733386564,-1.2037631864382512,64.87935656836461,75.15527950310559,-3.3383750284848324,-2.7799753018293383,-1.6415349828468817,0.10068641145869955,negative,1.2037631864382512,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,NASDAQ-100,4w,534,256,278,1.6026714861899776,1.5461301969666927,0.05654128922328483,66.40625,69.42446043165468,-3.2438262836285725,-3.1020517288145735,0.08923289677168783,0.9288968218060618,positive,0.05654128922328483,none
tff,TFF Detailed,Non-reportable,non_reportable,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,NASDAQ-100,4w,534,441,93,1.4815892938424495,2.0078195337296196,-0.5262302398871701,67.3469387755102,70.96774193548387,-3.234697712194664,-2.863314173564726,-0.6630545778879312,0.507295600008696,negative,0.5262302398871701,none
tff,TFF Detailed,Non-reportable,non_reportable,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,NASDAQ-100,13w,525,351,174,4.648954645617052,6.030550723610515,-1.3815960779934633,74.64387464387464,79.88505747126436,-6.09336384608386,-4.631757435809715,-0.5880905322311332,0.556471527703264,negative,1.3815960779934633,none
tff,TFF Detailed,Non-reportable,non_reportable,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,NASDAQ-100,13w,525,364,161,4.3133956891496315,6.900763202915212,-2.5873675137655807,73.62637362637363,82.6086956521739,-6.272091742342827,-4.109659065798361,-1.1448835811250264,0.25225738622983024,negative,2.5873675137655807,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,NASDAQ-100,13w,525,247,278,5.7581491822679265,4.528187260790062,1.229961921477864,78.94736842105263,74.10071942446042,-5.253113281242632,-5.925099004817968,0.7587682655836752,0.44799119226753603,positive,1.229961921477864,none
tff,TFF Detailed,Non-reportable,non_reportable,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,NASDAQ-100,13w,525,434,91,4.702135224051919,7.037057354739363,-2.3349221306874437,74.65437788018433,84.61538461538461,-5.811050815637245,-4.645059888129241,-1.3464221570114656,0.17816640924348154,negative,2.3349221306874437,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,NASDAQ-100,26w,512,338,174,9.569030471397271,11.784862942856789,-2.2158324714595174,83.4319526627219,81.60919540229885,-8.538100330593183,-5.441358744366988,-0.6136403628396607,0.5394530051707088,negative,2.2158324714595174,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,NASDAQ-100,26w,512,351,161,9.0174769394942,13.166236308241581,-4.148759368747381,81.19658119658119,86.33540372670807,-8.789443685106933,-4.643351551477137,-1.2135202220990189,0.2249309876796728,negative,4.148759368747381,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,NASDAQ-100,26w,512,236,276,11.803922437575933,9.054973754063182,2.748948683512751,91.52542372881356,75.36231884057972,-6.786813000600091,-8.083284293908441,1.1037969563603012,0.26968122545518425,positive,2.748948683512751,weak/mixed
tff,TFF Detailed,Non-reportable,non_reportable,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,NASDAQ-100,26w,512,425,87,9.839028849273317,12.681737821243663,-2.842708971970346,80.94117647058823,91.95402298850574,-7.715216624293376,-6.364451355582379,-0.9240240154125297,0.3554738123387575,negative,2.842708971970346,weak/mixed
legacy,Legacy,Noncommercial,noncommercial,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,S&P 500,1w,537,316,221,0.1789468044917399,0.39001294839090883,-0.21106614389916892,61.70886075949367,61.53846153846154,-1.0740714582886461,-1.0334027648430482,-1.1863653790702888,0.23547803777849247,negative,0.21106614389916892,none
legacy,Legacy,Noncommercial,noncommercial,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,S&P 500,1w,537,271,266,0.12630842350196925,0.4079340941531843,-0.2816256706512151,60.88560885608856,62.40601503759399,-1.0952088779132954,-1.0187480674248974,-1.5639991781196003,0.11781776143205441,negative,0.2816256706512151,weak/mixed
legacy,Legacy,Noncommercial,noncommercial,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,S&P 500,1w,537,412,125,0.22960502553541384,0.3851422503455213,-0.15553722481010746,61.165048543689316,63.2,-1.0871166877733844,-0.9591721318951317,-0.8450479846269686,0.3980840482964201,negative,0.15553722481010746,none
legacy,Legacy,Noncommercial,noncommercial,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,S&P 500,1w,537,505,32,0.26593020428739034,0.26391558277026816,0.0020146215171221726,61.584158415841586,62.5,-1.0386205844954963,-1.35266239622813,0.0041276999473230025,0.9967065812925671,positive,0.0020146215171221726,none
legacy,Legacy,Noncommercial,noncommercial,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,S&P 500,4w,534,316,218,0.753771254790777,1.5303450052008978,-0.7765737504101208,68.9873417721519,71.10091743119266,-2.6594524784188414,-2.260588281217954,-1.4232082874704557,0.15467578387008094,negative,0.7765737504101208,weak/mixed
legacy,Legacy,Noncommercial,noncommercial,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,S&P 500,4w,534,271,263,0.6754155176312422,1.4782103512152647,-0.8027948335840225,69.00369003690037,70.72243346007605,-2.758436970224139,-2.226839580057514,-1.4703701212781406,0.14146153903845277,negative,0.8027948335840225,weak/mixed
legacy,Legacy,Noncommercial,noncommercial,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,S&P 500,4w,534,409,125,1.0028910628858514,1.2929958634189436,-0.2901048005330922,68.94865525672371,72.8,-2.596764494843634,-2.168948400758573,-0.5815375797159247,0.5608781983272988,negative,0.2901048005330922,none
legacy,Legacy,Noncommercial,noncommercial,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,S&P 500,4w,534,502,32,1.1102107351997335,0.45253558054422194,0.6576751546555115,70.3187250996016,62.5,-2.423583875086448,-3.64237884976472,0.5467647507830432,0.58454036279452,positive,0.6576751546555115,none
legacy,Legacy,Noncommercial,noncommercial,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,S&P 500,13w,525,316,209,2.72637101701887,4.498781436112332,-1.772410419093462,74.68354430379746,80.38277511961722,-5.056020342209545,-4.026862934940505,-1.3565921578413709,0.17491083492234655,negative,1.772410419093462,weak/mixed
legacy,Legacy,Noncommercial,noncommercial,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,S&P 500,13w,525,270,255,2.3969420250764037,4.527859665705144,-2.13091764062874,72.96296296296296,81.17647058823529,-5.239983888311127,-4.017729928222657,-1.603996196168492,0.1087148910627456,negative,2.13091764062874,weak/mixed
legacy,Legacy,Noncommercial,noncommercial,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,S&P 500,13w,525,408,117,3.028492236373982,4.838920761409025,-1.8104285250350425,73.2843137254902,89.74358974358975,-5.054024793020408,-3.224569794773122,-1.9091337602958316,0.05624483860094484,negative,1.8104285250350425,tentative
legacy,Legacy,Noncommercial,noncommercial,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,S&P 500,13w,525,493,32,3.312307338445409,5.275345114745435,-1.963037776300026,76.26774847870182,87.5,-4.62577810689157,-4.96275546385118,-1.1960499132776283,0.231677081611476,negative,1.963037776300026,weak/mixed
legacy,Legacy,Noncommercial,noncommercial,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,S&P 500,26w,512,316,196,5.225834161589236,9.542305872252218,-4.316471710662982,72.46835443037975,92.3469387755102,-7.642632590952758,-4.872230991115394,-2.298306014716481,0.021544378370295447,negative,4.316471710662982,supported
legacy,Legacy,Noncommercial,noncommercial,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,S&P 500,26w,512,270,242,4.397092552371672,9.646448582162321,-5.24935602979065,70.0,91.32231404958677,-7.940786171405433,-5.066185564959595,-2.868938153744302,0.004118523213148641,negative,5.24935602979065,supported
legacy,Legacy,Noncommercial,noncommercial,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,S&P 500,26w,512,404,108,6.512968959246661,8.244593393407246,-1.7316244341605858,77.22772277227723,90.74074074074075,-7.303949279439152,-3.8817931861691823,-1.4298228509053006,0.15276786891608976,negative,1.7316244341605858,weak/mixed
legacy,Legacy,Noncommercial,noncommercial,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,S&P 500,26w,512,480,32,6.762134272311683,8.619721728563293,-1.8575874562516104,79.16666666666666,93.75,-6.636030959105246,-5.772947269661589,-0.7807629170600371,0.4349419481448031,negative,1.8575874562516104,weak/mixed
legacy,Legacy,Noncommercial,noncommercial,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,NASDAQ-100,1w,537,316,221,0.2787678377454534,0.5667815448938837,-0.2880137071484303,58.86075949367089,60.633484162895925,-1.4283241211177673,-1.3864700191076413,-1.2388244646478734,0.21541051172292552,negative,0.2880137071484303,none
legacy,Legacy,Noncommercial,noncommercial,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,NASDAQ-100,1w,537,271,266,0.25821618831273696,0.5389953801366911,-0.28077919182395417,57.564575645756456,61.65413533834586,-1.4237402939389634,-1.398220589618587,-1.217711453530218,0.22333364303604028,negative,0.28077919182395417,none
legacy,Legacy,Noncommercial,noncommercial,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,NASDAQ-100,1w,537,412,125,0.3525526755556029,0.5447812465616256,-0.19222857100602275,60.43689320388349,56.8,-1.41862487784345,-1.3862947745960144,-0.7276222688827623,0.466844844931475,negative,0.19222857100602275,none
legacy,Legacy,Noncommercial,noncommercial,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,NASDAQ-100,1w,537,505,32,0.3864243381505956,0.5689083557206485,-0.18248401757005284,59.009900990099005,68.75,-1.3952859216223998,-1.660653314896601,-0.29545058511014916,0.7676496956252188,negative,0.18248401757005284,none
legacy,Legacy,Noncommercial,noncommercial,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,NASDAQ-100,4w,534,316,218,1.159836881532612,2.1724754158581163,-1.0126385343255042,67.40506329113924,68.80733944954129,-3.3006196225371522,-2.9807069197138807,-1.4321349639721805,0.1521051998649021,negative,1.0126385343255042,weak/mixed
legacy,Legacy,Noncommercial,noncommercial,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,NASDAQ-100,4w,534,271,263,1.2034930950325948,1.9542261082416037,-0.7507330132090089,67.89667896678966,68.06083650190115,-3.27506914086821,-3.061772517277875,-1.0809955583111799,0.27969908941729926,negative,0.7507330132090089,none
legacy,Legacy,Noncommercial,noncommercial,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,NASDAQ-100,4w,534,409,125,1.4609741929803721,1.9405572023392208,-0.4795830093588487,68.21515892420538,67.2,-3.2392599937241853,-2.943460574289396,-0.7169889377728093,0.4733809224246974,negative,0.4795830093588487,none
legacy,Legacy,Noncommercial,noncommercial,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,NASDAQ-100,4w,534,502,32,1.5898646026766081,1.3123770211786763,0.27748758149793185,68.52589641434263,59.375,-3.1067644505453953,-4.162317345174298,0.20094894114565512,0.8407384986506163,positive,0.27748758149793185,none
legacy,Legacy,Noncommercial,noncommercial,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,NASDAQ-100,13w,525,316,209,4.2196918508089984,6.448211873991252,-2.228520023182254,76.89873417721519,75.5980861244019,-5.849395896836358,-5.245394260315961,-1.1745485962839022,0.24017535892694042,negative,2.228520023182254,weak/mixed
legacy,Legacy,Noncommercial,noncommercial,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,NASDAQ-100,13w,525,270,255,4.126352689705289,6.145034040389753,-2.0186813506844636,75.92592592592592,76.86274509803923,-5.88867612742897,-5.312760585884327,-1.0531627368838292,0.29226641351251914,negative,2.0186813506844636,weak/mixed
legacy,Legacy,Noncommercial,noncommercial,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,NASDAQ-100,13w,525,408,117,4.554693325336741,7.032342134892519,-2.4776488095557783,73.77450980392157,85.47008547008546,-5.946476891389513,-4.431913949738497,-1.7197363253451903,0.08548038163781502,negative,2.4776488095557783,tentative
legacy,Legacy,Noncommercial,noncommercial,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,NASDAQ-100,13w,525,493,32,4.901240428175245,8.27460548216935,-3.373365053994106,75.05070993914808,96.875,-5.617359883173258,-5.479315043809661,-1.850231707592922,0.06428016079110975,negative,3.373365053994106,tentative
legacy,Legacy,Noncommercial,noncommercial,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,NASDAQ-100,26w,512,316,196,8.210238223579529,13.726852922133814,-5.516614698554285,77.53164556962025,91.3265306122449,-8.349416207898196,-6.093157201859807,-2.0006622296482517,0.04542880239842685,negative,5.516614698554285,supported
legacy,Legacy,Noncommercial,noncommercial,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,NASDAQ-100,26w,512,270,242,7.313434154101997,13.678806734635618,-6.365372580533621,75.18518518518519,91.32231404958677,-8.619163619442336,-6.221075024838517,-2.165824955370539,0.030324565602490416,negative,6.365372580533621,supported
legacy,Legacy,Noncommercial,noncommercial,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,NASDAQ-100,26w,512,404,108,10.069551398083927,11.2666637644764,-1.1971123663924725,81.93069306930693,86.11111111111111,-8.058122818895542,-5.3443769854310474,-0.5373605862777161,0.5910185628367526,negative,1.1971123663924725,none
legacy,Legacy,Noncommercial,noncommercial,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,NASDAQ-100,26w,512,480,32,10.172806020736463,12.560986294870483,-2.3881802741340206,82.08333333333333,93.75,-7.558801472372685,-6.3890508287957015,-0.7635725775014003,0.4451219962181038,negative,2.3881802741340206,weak/mixed
legacy,Legacy,Commercial,commercial,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,S&P 500,1w,537,145,392,0.39229714997279613,0.21902287007072765,0.17327427990206848,62.758620689655174,61.224489795918366,-1.1158767605829438,-1.0356797488903036,0.8476493755460829,0.3966332676417419,positive,0.17327427990206848,none
legacy,Legacy,Commercial,commercial,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,S&P 500,1w,537,206,331,0.4280803054808008,0.1648202685339447,0.26326003694685607,65.53398058252428,59.21450151057401,-1.0625151777684871,-1.0541101668556419,1.4294607680407256,0.15287184323079572,positive,0.26326003694685607,weak/mixed
legacy,Legacy,Commercial,commercial,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,S&P 500,1w,537,141,396,0.21979182942363684,0.2821954643056765,-0.06240363488203965,61.702127659574465,61.61616161616161,-1.1160056030319545,-1.0364439439950006,-0.32164870513111504,0.7477188416080627,negative,0.06240363488203965,none
legacy,Legacy,Commercial,commercial,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,S&P 500,1w,537,32,505,0.1522141149548647,0.2730083170994555,-0.1207942021445908,59.375,61.78217821782178,-1.4209547352281504,-1.0342931491529208,-0.24835302612587448,0.8038612748783569,negative,0.1207942021445908,none
legacy,Legacy,Commercial,commercial,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,S&P 500,4w,534,145,389,1.52356143648652,0.9020321834373671,0.6215292530491529,71.03448275862068,69.40874035989717,-2.322767171772337,-2.5614241351642133,1.037074697210141,0.29970104634126354,positive,0.6215292530491529,none
legacy,Legacy,Commercial,commercial,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,S&P 500,4w,534,205,329,1.6562869030413387,0.7059821049367989,0.9503047981045398,72.6829268292683,68.08510638297872,-2.2231739590930752,-2.6670047625282294,1.7879956294383919,0.07377671296138177,positive,0.9503047981045398,weak/mixed
legacy,Legacy,Commercial,commercial,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,S&P 500,4w,534,141,393,0.7922368127484383,1.1707418245550925,-0.3785050118066542,66.66666666666666,70.99236641221374,-2.5619304192593235,-2.473188395344283,-0.6896002674848352,0.4904455991261769,negative,0.3785050118066542,none
legacy,Legacy,Commercial,commercial,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,S&P 500,4w,534,32,502,0.5541732419260865,1.1037318404502916,-0.5495585985242051,65.625,70.1195219123506,-3.6523445652646673,-2.4229486103533837,-0.45426807741700015,0.6496358894316507,negative,0.5495585985242051,none
legacy,Legacy,Commercial,commercial,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,S&P 500,13w,525,145,380,4.755730481465359,2.926835899244641,1.8288945822207179,82.06896551724138,75.0,-3.669774669189295,-5.018945932916669,1.320749718865867,0.18658483012816224,positive,1.8288945822207179,weak/mixed
legacy,Legacy,Commercial,commercial,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,S&P 500,13w,525,205,320,5.048898342264491,2.396107504253812,2.652790838010679,84.8780487804878,71.875,-3.3567775080186295,-5.472429351240509,1.9673556528734744,0.04914222317819331,positive,2.652790838010679,supported
legacy,Legacy,Commercial,commercial,nq,NASDAQ-100 only,single,positive = net long NASDAQ-100; negative = net short NASDAQ-100,S&P 500,13w,525,138,387,3.474946805764816,3.4166302385785423,0.05831656718627354,80.43478260869566,75.71059431524549,-4.2318113273614175,-4.794126145645754,0.05131316143269704,0.9590759806147642,positive,0.05831656718627354,none
legacy,Legacy,Commercial,commercial,vix_inverse,"VIX only, inverted",single,positive = net short VIX / hedge selling; negative = net long VIX / hedge buying,S&P 500,13w,525,32,493,5.450788782972515,3.3009195141385805,2.149869268833934,90.625,76.06490872210954,-4.644847972833643,-4.646413075882567,1.2893322725381942,0.19728259593541408,positive,2.149869268833934,weak/mixed
legacy,Legacy,Commercial,commercial,combined,Combined SP+NQ-VIX,combined,positive = equity risk-on net long; negative = equity risk-on net short,S&P 500,26w,512,135,377,9.792007789512292,5.834839507797012,3.95716828171528,91.85185185185185,75.86206896551724,-4.1517864830288245,-7.452355431805828,1.965646150487437,0.0493394991662956,positive,3.95716828171528,supported
legacy,Legacy,Commercial,commercial,sp500,S&P 500 only,single,positive = net long S&P 500; negative = net short S&P 500,S&P 500,26w,512,195,317,10.1716965264658,4.852286193573508,5.319410332892292,91.7948717948718,72.87066246056783,-3.9892941169002354,-8.1770246694137,2.624532022125049,0.008676813314438444,positive,5.319410332892292,supported
